No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic
552," رقم الحديث: 538   (حديث مرفوع)    أخبرنا  حمد بن نصر   ، أخبرنا  يوسف بن محمد الخطيب   ، قال : حدثنا  عبد الواحد بن محمد بن عبد الله بن محمد بن مهدي   ، قال : حدثنا  الحسين بن إسماعيل المحاملي   ، قال : ثنا  محمد بن عبد الله المخزومي   ، قال : حدثنا  إسماعيل   ، عن  أيوب   ، عن  أبي قلابة   ، عن  أبي المهلب   ،  عن  عمران بن حصين   ، قال : قال رسول الله صلى الله عليه وسلم :  "" لا وفاء لنذر في معصية الله ""  . هذا حديث صحيح ، أخرجه مسلم في الصحيح ، من حديث أبي قلابة ، عن أبي المهلب ، عن عمران بن حصين هكذا .

","أخبرنا  حمد بن نصر   ، أخبرنا  يوسف بن محمد الخطيب   ، قال : حدثنا  عبد الواحد بن محمد بن عبد الله بن محمد بن مهدي   ، قال : حدثنا  الحسين بن إسماعيل المحاملي   ، قال : ثنا  محمد بن عبد الله المخزومي   ، قال : حدثنا  إسماعيل   ، عن  أيوب   ، عن  أبي قلابة   ، عن  أبي المهلب   ،  عن  عمران بن حصين   ، قال : قال رسول الله صلى الله عليه وسلم"," لا وفاء لنذر في معصية الله ""","هذا حديث صحيح ، أخرجه مسلم في الصحيح ، من حديث أبي قلابة ، عن أبي المهلب ، عن عمران بن حصين هكذا",صحيح,authentic,البيوع
553," رقم الحديث: 539   (حديث مرفوع)    أخبرنا  الحسين بن علي  ، أخبرنا  علي بن محمد  ، أخبرنا  بن لال  ، قال : حدثنا  محمد بن بكير بن محمد   ، قال : حدثنا  داود السجستاني   ، قال : حدثنا  داود بن رشيد   ، قال : حدثنا  شعيب بن إسحاق   ، عن  الأوزاعي  ، عن  يحيى بن أبي كثير   ، حدثني  أبو قلابة   ، حدثني  ثابت بن الضحاك   ، قال :  نذر رجل على عهد رسول الله ، أن ينحر إبلا ببوانة فأتى رسول الله ، فقال : إني نذرت أن أنحر إبلا ببوانة ، فقال رسول الله صلى الله عليه وسلم : "" أكان فيها وثن من أوثان الجاهلية يعبد ؟ "" ، قال : لا ، فقال رسول الله صلى الله عليه وسلم :  "" أوف بنذرك ، وإنه لا وفاء لنذر في معصية الله        تعالى ، ولا فيما لا يملك ابن آدم ""  . هذا حديث صحيح ، وشعيب هذا دمشقي ، قال أحمد بن حنبل ، ويحيى بن معين هو ثقة .

","أخبرنا  الحسين بن علي  ، أخبرنا  علي بن محمد  ، أخبرنا  بن لال  ، قال : حدثنا  محمد بن بكير بن محمد   ، قال : حدثنا  داود السجستاني   ، قال : حدثنا  داود بن رشيد   ، قال : حدثنا  شعيب بن إسحاق   ، عن  الأوزاعي  ، عن  يحيى بن أبي كثير   ، حدثني  أبو قلابة   ، حدثني  ثابت بن الضحاك   ، قال","نذر رجل على عهد رسول الله ، أن ينحر إبلا ببوانة فأتى رسول الله ، فقال : إني نذرت أن أنحر إبلا ببوانة ، فقال رسول الله صلى الله عليه وسلم : "" أكان فيها وثن من أوثان الجاهلية يعبد ؟ "" ، قال : لا ، فقال رسول الله صلى الله عليه وسلم :  "" أوف بنذرك ، وإنه لا وفاء لنذر في معصية الله        تعالى ، ولا فيما لا يملك ابن آدم","هذا حديث صحيح ، وشعيب هذا دمشقي ، قال أحمد بن حنبل ، ويحيى بن معين هو ثقة",صحيح,authentic,البيوع
554," رقم الحديث: 540   (حديث مرفوع)    أخبرنا  بندار بن موسى   ، أخبرنا  الفضل بن عبد الواحد   ، أخبرنا  أحمد بن الحسن الحيري   ، قال : حدثنا  حاجب   ، قال : حدثنا  عبد الرحيم   ، قال : حدثنا  يعلى   ، قال : حدثنا  الأعمش   ، عن  أبي صالح   ،  عن  أبي هريرة   ، قال : قال رسول الله صلى الله عليه وسلم :  "" من قتل نفسه بحديدة ، فهي في يده يجأ بها في بطنه في نار جهنم خالدا مخلدا فيها أبدا ""  . هذا حديث صحيح ، اتفق البخاري ومسلم على إخراجه في الصحيحين ، فرواه البخاري ، عن عبد الله بن عبد الوهاب الحجبي ، عن شعبة ، عن الأعمش ، ورواه مسلم ، عن أبي بكر بن أبي شيبة وأبي سعيد الأشج ، عن وكيع ، عن الأعمش .

"," أخبرنا  بندار بن موسى   ، أخبرنا  الفضل بن عبد الواحد   ، أخبرنا  أحمد بن الحسن الحيري   ، قال : حدثنا  حاجب   ، قال : حدثنا  عبد الرحيم   ، قال : حدثنا  يعلى   ، قال : حدثنا  الأعمش   ، عن  أبي صالح   ،  عن  أبي هريرة   ، قال : قال رسول الله صلى الله عليه وسلم"," من قتل نفسه بحديدة ، فهي في يده يجأ بها في بطنه في نار جهنم خالدا مخلدا فيها أبدا ""","هذا حديث صحيح ، اتفق البخاري ومسلم على إخراجه في الصحيحين ، فرواه البخاري ، عن عبد الله بن عبد الوهاب الحجبي ، عن شعبة ، عن الأعمش ، ورواه مسلم ، عن أبي بكر بن أبي شيبة وأبي سعيد الأشج ، عن وكيع ، عن الأعمش",صحيح,authentic,البيوع
555," رقم الحديث: 541   (حديث مرفوع)    أخبرنا  محمد بن الحسن بن محمد  ، أخبرنا  عبد الله محمد بن الحسن بن الحسين بن المهر بندقشائي   ، قال : حدثنا  أبو العباس أحمد بن سعيد المعداني   ، قال : حدثنا  داود بن محمد بن نصر   ، قال : حدثنا  أبو داود سليمان بن معبد السنجي   ، قال : حدثنا  يعقوب بن محمد الزهري   ، قال : حدثنا  يزيد بن أبي زياد  ، قال : حدثنا  محمد بن هلال  ، عن  أبيه  ،  عن  أبي هريرة   ، قال : "" كانت  يمين يحلف بها رسول الله صلى الله عليه وسلم لا وأستغفر الله ""  . هذا حديث منكر ، قال عبد الرحمن بن أبي حاتم الرازي : سألت أبي عن يزيد بن أبي زياد ؟ ، فقال : ضعيف كان حديثه موضوعا .

","أخبرنا  محمد بن الحسن بن محمد  ، أخبرنا  عبد الله محمد بن الحسن بن الحسين بن المهر بندقشائي   ، قال : حدثنا  أبو العباس أحمد بن سعيد المعداني   ، قال : حدثنا  داود بن محمد بن نصر   ، قال : حدثنا  أبو داود سليمان بن معبد السنجي   ، قال : حدثنا  يعقوب بن محمد الزهري   ، قال : حدثنا  يزيد بن أبي زياد  ، قال : حدثنا  محمد بن هلال  ، عن  أبيه  ،  عن  أبي هريرة   ، قال"," كانت  يمين يحلف بها رسول الله صلى الله عليه وسلم لا وأستغفر الله ""","هذا حديث منكر ، قال عبد الرحمن بن أبي حاتم الرازي : سألت أبي عن يزيد بن أبي زياد ؟ ، فقال : ضعيف كان حديثه موضوعا",منكر,non-authentic,البيوع
556," رقم الحديث: 542   (حديث مرفوع)    أخبرنا  بن عبد الغفار  ، أخبرنا  عبيد الله بن محمد بن إسحاق بن منده   ، قال : حدثنا  أبي  ، أخبرنا  خيثمة بن سليمان   ، قال : حدثنا  السري بن يحيى   ، قال : حدثنا  أبو نعيم   ، قال : حدثنا  سفيان بن سعيد   ، عن  موسى بن عقبة   ، عن  سالم  ،  عن  ابن عمر   ، قال : "" كانت  يمين النبي صلى الله عليه وسلم : لا ومقلب القلوب ""  . هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن محمد بن يوسف ، عن سفيان .

","أخبرنا  بن عبد الغفار  ، أخبرنا  عبيد الله بن محمد بن إسحاق بن منده   ، قال : حدثنا  أبي  ، أخبرنا  خيثمة بن سليمان   ، قال : حدثنا  السري بن يحيى   ، قال : حدثنا  أبو نعيم   ، قال : حدثنا  سفيان بن سعيد   ، عن  موسى بن عقبة   ، عن  سالم  ،  عن  ابن عمر   ، قال"," كانت  يمين النبي صلى الله عليه وسلم : لا ومقلب القلوب ""","هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن محمد بن يوسف ، عن سفيان",صحيح,authentic,البيوع
557," رقم الحديث: 543   (حديث مرفوع)    أخبرنا  يوسف بن أحمد   ، أخبرنا  أبو القاسم عبد الرحمن بن محمد  ، أخبرنا  محمد بن القاسم  ، قال : حدثنا  أبو الحسن بن يوسف بن إسحاق  ، قال : حدثنا  محمد بن الفضل النيسابوري  ، قال : حدثنا  أبو عتاب الطالقاني  ، قال : حدثنا  أحمد بن يعقوب البلخي   ، قال : حدثنا  علي بن عاصم   ، عن  جعفر بن الزبير   ، عن  القاسم   ،  عن  أبي أمامة   ، قال : سمعت رسول الله صلى الله عليه وسلم ، يقول :  "" لا يكتب على ابن آدم ذنب أربعين سنة إذا كان مسلما ، ثم تلا :  حتى إذا بلغ أشده وبلغ أربعين سنة سورة الأحقاف آية 15  ""  . هذا حديث باطل ، وجعفر بن الزبير هذا بصري ، وقال عمرو بن علي : هو متروك الحديث ، كثير الوهم ، وقال عبد الرحمن بن أبي حاتم الرازي : سمعت أبي ، يقول : جعفر بن الزبير كان ينزل بالبصرة ، وكان ذاهب الحديث لا أرى أن أحدث عنه ، وهو متروك الحديث .

","أخبرنا  يوسف بن أحمد   ، أخبرنا  أبو القاسم عبد الرحمن بن محمد  ، أخبرنا  محمد بن القاسم  ، قال : حدثنا  أبو الحسن بن يوسف بن إسحاق  ، قال : حدثنا  محمد بن الفضل النيسابوري  ، قال : حدثنا  أبو عتاب الطالقاني  ، قال : حدثنا  أحمد بن يعقوب البلخي   ، قال : حدثنا  علي بن عاصم   ، عن  جعفر بن الزبير   ، عن  القاسم   ،  عن  أبي أمامة   ، قال : سمعت رسول الله صلى الله عليه وسلم ، يقول"," لا يكتب على ابن آدم ذنب أربعين سنة إذا كان مسلما ، ثم تلا :  حتى إذا بلغ أشده وبلغ أربعين سنة سورة الأحقاف آية 15  ""","هذا حديث باطل ، وجعفر بن الزبير هذا بصري ، وقال عمرو بن علي : هو متروك الحديث ، كثير الوهم ، وقال عبد الرحمن بن أبي حاتم الرازي : سمعت أبي ، يقول : جعفر بن الزبير كان ينزل بالبصرة ، وكان ذاهب الحديث لا أرى أن أحدث عنه ، وهو متروك الحديث",باطل,non-authentic,الحدود
558," رقم الحديث: 544   (حديث مرفوع)    أخبرنا  محمد بن طاهر   ، أخبرنا  أحمد بن محمد البزار   ، قال : حدثنا  عيسى بن علي بن عيسى الوزير   ، قال : حدثنا  عبد الله بن محمد البغوي   ، قال : حدثنا  أبو بكر بن أبي شيبة   ، قال : حدثنا  عبد الله بن إدريس   ،  وعبد الرحيم بن سليمان   ، قالا : حدثنا  عبيد الله بن عمر   ، عن  نافع   ،  عن  ابن عمر   ، قال : "" عرضت على النبي صلى الله عليه وسلم يوم أحد ، وأنا ابن أربع عشرة ، فلم يجزني ، و عرضت عليه يوم الخندق وأنا ابن خمس عشرة فأجازني ""  . هذا حديث صحيح ، أخرجه مسلم في الصحيح ، عن أبي بكر بن أبي شيبة ،         قال عمر بن عبد العزيز : بهذا أخذ الناس ، وكان لا يفرض لأحد حتى يبلغ خمس عشرة .

","أخبرنا  محمد بن طاهر   ، أخبرنا  أحمد بن محمد البزار   ، قال : حدثنا  عيسى بن علي بن عيسى الوزير   ، قال : حدثنا  عبد الله بن محمد البغوي   ، قال : حدثنا  أبو بكر بن أبي شيبة   ، قال : حدثنا  عبد الله بن إدريس   ،  وعبد الرحيم بن سليمان   ، قالا : حدثنا  عبيد الله بن عمر   ، عن  نافع   ،  عن  ابن عمر   ، قال"," عرضت على النبي صلى الله عليه وسلم يوم أحد ، وأنا ابن أربع عشرة ، فلم يجزني ، و عرضت عليه يوم الخندق وأنا ابن خمس عشرة فأجازني ""","هذا حديث صحيح ، أخرجه مسلم في الصحيح ، عن أبي بكر بن أبي شيبة ،         قال عمر بن عبد العزيز : بهذا أخذ الناس ، وكان لا يفرض لأحد حتى يبلغ خمس عشرة",صحيح,authentic,الحدود
559," رقم الحديث: 545   (حديث موقوف)  أخبرنا  أخبرنا  عبد الرحمن بن حمد بن الحسن  ، أخبرنا  أحمد بن الحسين بن محمد   ، أخبرنا  أحمد بن محمد بن إسحاق   ، أخبرنا  أحمد بن شعيب   ، أخبرنا  إسماعيل بن مسعود   ، قال : حدثنا  خالد  ، قال : حدثنا  شعبة   ، عن  عبد الملك بن عمير   ،  عن  عطية القرظي   أخبره , قال :  "" كنت في سبي قريظة ، وكان ينظر ، فمن خرج شعره قتل ، ومن لم يخرج استحيي ولم يقتل ""  . هذا حديث صحيح ، رواه  محمد بن منصور  ، عن  سفيان  ، عن  عبد الملك بن عمير  ، عن  عطية القرظي  مثله .

","أخبرنا  أخبرنا  عبد الرحمن بن حمد بن الحسن  ، أخبرنا  أحمد بن الحسين بن محمد   ، أخبرنا  أحمد بن محمد بن إسحاق   ، أخبرنا  أحمد بن شعيب   ، أخبرنا  إسماعيل بن مسعود   ، قال : حدثنا  خالد  ، قال : حدثنا  شعبة   ، عن  عبد الملك بن عمير   ،  عن  عطية القرظي   أخبره , قال"," كنت في سبي قريظة ، وكان ينظر ، فمن خرج شعره قتل ، ومن لم يخرج استحيي ولم يقتل ""","هذا حديث صحيح ، رواه  محمد بن منصور  ، عن  سفيان  ، عن  عبد الملك بن عمير  ، عن  عطية القرظي  مثله",صحيح,authentic,الحدود
560," رقم الحديث: 546   (حديث مرفوع)    أخبرنا  عبد الرحمن بن حمد   ، أخبرنا  أحمد بن الحسين   ، أخبرنا  أحمد بن محمد   ، أخبرنا  شعيب   ، أخبرنا  الربيع بن سليمان   ، قال : حدثنا  أسد بن موسى   ، قال : حدثنا  حماد بن سلمة   ، عن  أبي جعفر الخطمي   ، عن  عمارة بن خزيمة   ، عن  كثير بن السائب   ، حدثني  أبناء   قريظة ، أنهم  "" عرضوا على رسول الله صلى الله عليه وسلم يوم قريظة ،  فمن كان محتلما أو نبتت عانته قتل ، ومن لم يكن محتلما أو لم تنبت عانته ترك ""  . هذا حديث صحيح ، رواه عن حماد بن سلمة جماعة من الثقات الأثبات وقالوا فيه عن كثير بن السائب ، حدثني عطية القرظي : أنهم عرضوا على رسول الله صلى الله عليه وسلم الحديث وعطية هذا له صحبة .

","أخبرنا  عبد الرحمن بن حمد   ، أخبرنا  أحمد بن الحسين   ، أخبرنا  أحمد بن محمد   ، أخبرنا  شعيب   ، أخبرنا  الربيع بن سليمان   ، قال : حدثنا  أسد بن موسى   ، قال : حدثنا  حماد بن سلمة   ، عن  أبي جعفر الخطمي   ، عن  عمارة بن خزيمة   ، عن  كثير بن السائب   ، حدثني  أبناء   قريظة ، أنهم"," عرضوا على رسول الله صلى الله عليه وسلم يوم قريظة ،  فمن كان محتلما أو نبتت عانته قتل ، ومن لم يكن محتلما أو لم تنبت عانته ترك ""","هذا حديث صحيح ، رواه عن حماد بن سلمة جماعة من الثقات الأثبات وقالوا فيه عن كثير بن السائب ، حدثني عطية القرظي : أنهم عرضوا على رسول الله صلى الله عليه وسلم الحديث وعطية هذا له صحبة",صحيح,authentic,الحدود
561," رقم الحديث: 547   (حديث مرفوع)    أخبرنا  سعد بن نصر  ، أخبرنا  بكر بن محمد   ، أخبرنا  أبو الحسين الخفاف   ، أخبرنا  أبو العباس السراج   ، قال : حدثنا  قتيبة بن سعيد   ، قال : حدثنا  الليث   ، عن  أبي الزبير   ،  عن  جابر   ، أن  أم سلمة استأذنت رسول الله صلى الله عليه وسلم في حجامة "" فأمر رسول الله صلى الله عليه وسلم أبا طيبة أن يحجمها ""  ، قال : حسبت أنه قال : كان أخاها من الرضاعة ، أو غلاما لم يحتلم . هذا حديث صحيح ، أخرجه مسلم في الصحيح ، عن قتيبة .

","أخبرنا  سعد بن نصر  ، أخبرنا  بكر بن محمد   ، أخبرنا  أبو الحسين الخفاف   ، أخبرنا  أبو العباس السراج   ، قال : حدثنا  قتيبة بن سعيد   ، قال : حدثنا  الليث   ، عن  أبي الزبير   ،  عن  جابر","أن  أم سلمة استأذنت رسول الله صلى الله عليه وسلم في حجامة "" فأمر رسول الله صلى الله عليه وسلم أبا طيبة أن يحجمها ""  ، قال : حسبت أنه قال : كان أخاها من الرضاعة ، أو غلاما لم يحتلم","هذا حديث صحيح ، أخرجه مسلم في الصحيح ، عن قتيبة",صحيح,authentic,الحدود
562," رقم الحديث: 548   (حديث مرفوع)    أخبرنا  أبو نصر المؤذن  ، أخبرنا  أبو الفتح بن عبد الله   ، قال : حدثنا  محمد بن عيسى   ، قال : حدثنا  أبو الحسن الدارقطني   ، قال : حدثنا  عبد الصمد بن علي   ، قال : حدثنا  عبد الله بن عيسى   ، قال : حدثنا  عفان   ، قال : حدثنا  شعبة   ، عن  عاصم   ، عن  أبي رزين   ،  عن  عبد الله بن عباس   ، قال : قال رسول الله صلى الله عليه وسلم :  "" لا تقتل المرأة إذا ارتدت ""  . هذا حديث باطل ، وعبد الله بن عيسى هذا ، قال الدارقطني : هو كذاب يضع الأحاديث على عفان وغيره ، ولا يصح هذا الحديث عن رسول الله صلى الله عليه وسلم ولا رواه شعبة .

","أخبرنا  أبو نصر المؤذن  ، أخبرنا  أبو الفتح بن عبد الله   ، قال : حدثنا  محمد بن عيسى   ، قال : حدثنا  أبو الحسن الدارقطني   ، قال : حدثنا  عبد الصمد بن علي   ، قال : حدثنا  عبد الله بن عيسى   ، قال : حدثنا  عفان   ، قال : حدثنا  شعبة   ، عن  عاصم   ، عن  أبي رزين   ،  عن  عبد الله بن عباس   ، قال : قال رسول الله صلى الله عليه وسلم"," لا تقتل المرأة إذا ارتدت ""","هذا حديث باطل ، وعبد الله بن عيسى هذا ، قال الدارقطني : هو كذاب يضع الأحاديث على عفان وغيره ، ولا يصح هذا الحديث عن رسول الله صلى الله عليه وسلم ولا رواه شعبة",باطل,non-authentic,الحدود
563," رقم الحديث: 549   (حديث موقوف)    أخبرنا ورواه  أبو عاصم  ،  وعبد الرزاق  ، عن  سفيان  ، عن  أبي حنيفة  ، عن  عاصم  ، عن  أبي رزين   ،  عن  ابن عباس   في  المرأة ترتد ، قال : "" تحبس ولا تقتل ""  . وأبو حنيفة متروك الحديث .

","أخبرنا ورواه  أبو عاصم  ،  وعبد الرزاق  ، عن  سفيان  ، عن  أبي حنيفة  ، عن  عاصم  ، عن  أبي رزين   ،  عن  ابن عباس   في  المرأة ترتد ، قال"," تحبس ولا تقتل """,وأبو حنيفة متروك الحديث,موقوف,unknown,الحدود
564," رقم الحديث: 550   (حديث موقوف)    أخبرنا  حمد بن نصر  ، أخبرنا  يوسف بن محمد  ، قال : حدثنا  عبد الواحد بن محمد بن عبد الله البزار  ، قال : حدثنا  محمد بن مخلد العطار   ، قال : حدثنا  الصاغاني   ، قال : حدثنا  عمرو بن عاصم   ، قال : حدثنا  حماد بن سلمة   ، أخبرنا  قتادة   ، عن  خلاس بن عمرو   ،  عن  علي   ، قال :  "" المرتدة تستتاب ولا تقتل ""  . خلاس عن علي لا يحتج به ، قال علي بن المديني : سمعت الوليد بن خالد أبا العباس الأعرابي صاحب الهروي ، قال : قال لي شعبة : قال لي أيوب : لا ترو عن خلاس ، فإنه صحفي ، وكان يحيى بن سعيد يتوقى ، أن يحدث عن خلاس ، عن علي خاصة . وقال عبد الرحمن بن أبي حاتم الرازي : سمعت أبي ، يقول : خلاس بن عمرو يقال : وقعت عنده صحف عن علي ، وليس هو بقوي .

","أخبرنا  حمد بن نصر  ، أخبرنا  يوسف بن محمد  ، قال : حدثنا  عبد الواحد بن محمد بن عبد الله البزار  ، قال : حدثنا  محمد بن مخلد العطار   ، قال : حدثنا  الصاغاني   ، قال : حدثنا  عمرو بن عاصم   ، قال : حدثنا  حماد بن سلمة   ، أخبرنا  قتادة   ، عن  خلاس بن عمرو   ،  عن  علي   ، قال"," المرتدة تستتاب ولا تقتل ""","خلاس عن علي لا يحتج به ، قال علي بن المديني : سمعت الوليد بن خالد أبا العباس الأعرابي صاحب الهروي ، قال : قال لي شعبة : قال لي أيوب : لا ترو عن خلاس ، فإنه صحفي ، وكان يحيى بن سعيد يتوقى ، أن يحدث عن خلاس ، عن علي خاصة . وقال عبد الرحمن بن أبي حاتم الرازي : سمعت أبي ، يقول : خلاس بن عمرو يقال : وقعت عنده صحف عن علي ، وليس هو بقوي",موقوف,unknown,الحدود
565," رقم الحديث: 551   (حديث مرفوع)    أخبرنا  أبو محمد الصوفي   ، أخبرنا القاضي  أبو نصر   ، أخبرنا  أبو بكر السني   ، أخبرنا  أبو عبد الرحمن النسائي   ، قال : حدثنا  عمران بن موسى   ، قال : حدثنا  عبد الوارث   ، قال : حدثنا  أيوب   ، عن  عكرمة   ، قال :  قال  ابن عباس   : قال رسول الله صلى الله عليه وسلم :  "" من بدل دينه فاقتلوه ""  . هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن علي عن سفيان ، وعن أبي النعمان ، عن حماد بن زيد كلاهما عن أيوب .

","أخبرنا  أبو محمد الصوفي   ، أخبرنا القاضي  أبو نصر   ، أخبرنا  أبو بكر السني   ، أخبرنا  أبو عبد الرحمن النسائي   ، قال : حدثنا  عمران بن موسى   ، قال : حدثنا  عبد الوارث   ، قال : حدثنا  أيوب   ، عن  عكرمة   ، قال :  قال  ابن عباس   : قال رسول الله صلى الله عليه وسلم"," من بدل دينه فاقتلوه ""","هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن علي عن سفيان ، وعن أبي النعمان ، عن حماد بن زيد كلاهما عن أيوب",صحيح,authentic,الحدود
566," رقم الحديث: 552   (حديث مرفوع)    أخبرنا  حمد بن نصر   ، أخبرنا  علي بن محمد بن محمد بن عبد الحميد  ، أخبرنا  أحمد بن علي  ، قال : حدثنا  محمد بن بكر بن داسة  ، قال : حدثنا  سلميان بن الأشعث  ، قال : حدثنا  أحمد بن سعيد الهمداني  ،  وابن السرح  ، عن  ابن وهب  ، عن  عبد الله بن يعقوب  ، عن  عبد الله بن عبد العزيز بن صالح الحضرمي  ، قال :   قتل رسول الله صلى الله عليه وسلم يوم خيبر مسلما بكافر قتله غيلة ، وقال : "" أنا أولى أو أحق من أوفى بذمته ""  . هذا حديث منكر ، وإسناده منكر منقطع ، ولا يصح هذا عن النبي صلى الله عليه وسلم .

","أخبرنا  حمد بن نصر   ، أخبرنا  علي بن محمد بن محمد بن عبد الحميد  ، أخبرنا  أحمد بن علي  ، قال : حدثنا  محمد بن بكر بن داسة  ، قال : حدثنا  سلميان بن الأشعث  ، قال : حدثنا  أحمد بن سعيد الهمداني  ،  وابن السرح  ، عن  ابن وهب  ، عن  عبد الله بن يعقوب  ، عن  عبد الله بن عبد العزيز بن صالح الحضرمي  ، قال","قتل رسول الله صلى الله عليه وسلم يوم خيبر مسلما بكافر قتله غيلة ، وقال : "" أنا أولى أو أحق من أوفى بذمته","هذا حديث منكر ، وإسناده منكر منقطع ، ولا يصح هذا عن النبي صلى الله عليه وسلم",منكر,non-authentic,الحدود
567," رقم الحديث: 553   (حديث مرفوع)    أخبرنا  أبو محمد الصوفي   ، أخبرنا القاضي  أبو نصر   ، أخبرنا  أبو بكر السني   ، أخبرنا  أبو عبد الرحمن النسائي   ، أخبرنا  محمد بن منصور  ، قال : حدثنا  سفيان   ، عن  مطرف بن طريف   ، عن  الشعبي   ، قال : سمعت  أبا جحيفة   ، يقول :  سألنا  عليا   رضي الله عنه ، فقلنا له : هل عندكم من رسول الله صلى الله عليه وسلم شيء سوى القرآن ؟ ، فقال : "" لا والذي فلق الحبة وبرأ النسمة إلا أن يعطي الله تعالى فهما في كتابه ، أو ما في الصحيفة "" ، قلت :  وما في الصحيفة ؟ قال : "" فيها العقل ، وفكاك         الأسير ، وأن لا يقتل مسلم بكافر ""  . هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن صدقة بن الفضل ، عن سفيان بن عيينة ، قال مالك بن أنس : "" الأمر عندنا أن لا يقتل مسلم بكافر "" .

","أخبرنا  أبو محمد الصوفي   ، أخبرنا القاضي  أبو نصر   ، أخبرنا  أبو بكر السني   ، أخبرنا  أبو عبد الرحمن النسائي   ، أخبرنا  محمد بن منصور  ، قال : حدثنا  سفيان   ، عن  مطرف بن طريف   ، عن  الشعبي   ، قال : سمعت  أبا جحيفة   ، يقول :  سألنا  عليا   رضي الله عنه ، فقلنا له","هل عندكم من رسول الله صلى الله عليه وسلم شيء سوى القرآن ؟ ، فقال : "" لا والذي فلق الحبة وبرأ النسمة إلا أن يعطي الله تعالى فهما في كتابه ، أو ما في الصحيفة "" ، قلت :  وما في الصحيفة ؟ قال : "" فيها العقل ، وفكاك         الأسير ، وأن لا يقتل مسلم بكافر"," هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن صدقة بن الفضل ، عن سفيان بن عيينة ، قال مالك بن أنس : "" الأمر عندنا أن لا يقتل مسلم بكافر",صحيح,authentic,الحدود
568," رقم الحديث: 554   (حديث مرفوع)    أخبرنا  محمد بن الحسن بن محمد  ، أخبرنا  إبراهيم بن عثمان بن إبراهيم  ، أخبرنا  حمزة بن يوسف بن إبراهيم السهمي   ، قال : حدثنا  أبو أحمد عبد الله بن عدي القطان الحافظ   ، قال : حدثنا  محمد بن سليمان بن عبد الكريم البزار   ، قال : حدثنا  قتيبة   ، قال : حدثنا  إبراهيم بن أبي حية   ، عن  هشام بن عروة   ، عن  أبيه   ،  عن  عائشة   رضي الله عنها ، قالت : قال رسول الله صلى الله عليه وسلم : "" إن  الله عز وجل أخر حد المماليك وأهل الذمة إلى يوم القيامة ""  . قال أبو أحمد الحافظ : هذا حديث منكر ، وإبراهيم بن أبي حية ضعيف الحديث ، وفي عداد من يضع الحديث ، ولم يروه عن هشام غيره .

","أخبرنا  محمد بن الحسن بن محمد  ، أخبرنا  إبراهيم بن عثمان بن إبراهيم  ، أخبرنا  حمزة بن يوسف بن إبراهيم السهمي   ، قال : حدثنا  أبو أحمد عبد الله بن عدي القطان الحافظ   ، قال : حدثنا  محمد بن سليمان بن عبد الكريم البزار   ، قال : حدثنا  قتيبة   ، قال : حدثنا  إبراهيم بن أبي حية   ، عن  هشام بن عروة   ، عن  أبيه   ،  عن  عائشة   رضي الله عنها ، قالت : قال رسول الله صلى الله عليه وسلم"," إن  الله عز وجل أخر حد المماليك وأهل الذمة إلى يوم القيامة ""","قال أبو أحمد الحافظ : هذا حديث منكر ، وإبراهيم بن أبي حية ضعيف الحديث ، وفي عداد من يضع الحديث ، ولم يروه عن هشام غيره",منكر,non-authentic,الحدود
